# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.888708549040076,-7.307310076377273,-0.6016662659177603,-4.729843071987969,-33.19624919944767,0.0,12.462775790185274,0.08023894651041731,508.25384097176396,-4448.9049063567845
 2.8995604552644667,-7.314435022540281,-0.6565617151201,-5.058599666015945,-28.265101575852775,0.0,10.147215138085834,0.09854920649574792,454.4038182445424,-4962.263920617738
 2.9102698083194927,-7.322043641594751,-0.7104648633186503,-5.033277726636652,-23.981107606584814,0.0,8.24466184807062,0.12129060214082833,400.02360060932494,-5077.8247160034125
 2.9209055240777384,-7.330167494149075,-0.7638275353518303,-5.017308965953572,-20.264567465219,0.0,6.712805712623416,0.14896900682221478,349.43958881981484,-4756.051490967403
 2.931509951788177,-7.338830546945888,-0.8169278940235488,-5.007376175467648,-17.035887511431774,0.0,5.4914845420752965,0.1821001210762014,304.4652707292331,-4241.088658307443
 2.942108654135105,-7.3480507366943,-0.8699357191669835,-5.001350486911124,-14.222222203852398,0.0,4.520721632095891,0.22120362220497555,265.47262254184267,-3679.0020996006297
 2.9527164651722075,-7.357841237134483,-0.9229520026270566,-4.997853305893136,-11.759974186379416,0.0,3.748136443390423,0.2667992521359328,232.1165044193239,-3144.4864549198765
 2.963341326921818,-7.368211460096255,-0.9760336845937839,-4.995988015436932,-9.59506322411039,0.0,3.1308288006220546,0.31940424203371104,203.75897713195468,-2668.9784729113603
 2.9739867565854228,-7.379167836512817,-1.0292094131268608,-4.995169778339373,-7.682156542467271,0.0,2.6348263541154675,0.37953165241346926,179.6927641336121,-2260.708469158479
 2.9846534503082975,-7.39071442283121,-1.0824897215930467,-4.995016248748766,-5.983520737527283,0.0,2.2336917721924316,0.4476893421237218,159.2467027807555,-1916.8133897957484
 2.995340333385932,-7.402853371865007,-1.13587366359432,-4.995277071290893,-4.467825891584693,0.0,1.9070162753415638,0.5243793736479208,141.8275876073408,-1629.9528166327282
 3.006045250993176,-7.415585299505528,-1.1893531653065357,-4.995788260530473,-3.10904846037431,0.0,1.6390816704199582,0.6100977260906008,126.93020918637423,-1391.63877458389
 3.0167654230765364,-7.428909571726465,-1.2429158895330348,-4.9964425766669684,-1.8855242371183365,0.0,1.4177675747822243,0.7053342295217921,114.13289019446675,-1193.7605938034371
 3.027497743262434,-7.442824530556622,-1.2965471202061774,-4.997170205899547,-0.7791570762434958,0.0,1.233695688908585,0.8105726630889593,103.08741648694047,-1029.1785481801044
 3.0382389739470037,-7.4573276731769615,-1.350230997382318,-4.997926099218869,0.22523045370198275,0.0,1.0795743713442816,0.9262909777626567,93.50767704750476,-891.8660925137381
 3.048985871978633,-7.4724157948454835,-1.403951319172849,-4.998681631892901,1.1404248366706613,0.0,0.9497022332237673,1.0529616178804768,85.15893425946439,-776.8514006059396
 3.0597352678223424,-7.4880851037506675,-1.4576920538612097,-4.999419080823006,1.977248615823234,0.0,0.8395939589954807,1.1910519237137374,77.84844760761875,-680.0834910292845
 3.0704841135387206,-7.504331313943869,-1.5114376577613893,-5.000127950323659,2.744905423952457,0.0,0.7456984735756934,1.3410246036912308,71.41760412092695,-598.2822394494875
 3.081229509908264,-7.52114972104156,-1.5651732629762425,-5.000802517360884,3.4512589929388686,0.0,0.6651862860359882,1.503338269282806,65.73545960468147,-528.7980378602763
 3.091968719693625,-7.538535264294733,-1.618884778363463,-5.00144018607737,4.103059261069021,0.0,0.5957884806065298,1.6784480273636229,60.69350363363195,-469.49040681953335
 3.102699171787703,-7.5564825778004785,-1.6725589330621429,-5.002040382651041,4.706126168550276,0.0,0.5356742643353652,1.866806129356885,56.20144446794449,-418.6272047350756
